timestamp,gaze_x,gaze_y,pupil_x,pupil_y,glint1_x,glint1_y,glint2_x,glint2_y
2025-05-20 23:05:57.100000,360,584,172.04132080078125,172.69073486328125,205,221,238,222
2025-05-20 23:05:57.133333,360,584,169.66702270507812,172.09764099121094,205,221,238,222
2025-05-20 23:05:57.166667,360,584,172.3140869140625,174.19654846191406,204,221,238,222
2025-05-20 23:05:57.200000,360,584,173.56333923339844,173.76177978515625,204,221,238,222
2025-05-20 23:05:57.233333,360,584,171.31028747558594,174.06405639648438,204,221,237,222
2025-05-20 23:05:57.266667,360,584,172.0419158935547,173.934326171875,204,221,237,221
2025-05-20 23:05:57.733333,900,584,171.2051239013672,175.0968475341797,204,222,237,222
2025-05-20 23:05:57.766667,900,584,169.93484497070312,174.1933135986328,204,222,237,222
2025-05-20 23:05:57.800000,900,584,168.610107421875,174.10586547851562,204,222,237,222
2025-05-20 23:05:57.833333,900,584,169.3831329345703,174.34600830078125,203,222,237,222
2025-05-20 23:05:57.866667,900,584,169.24313354492188,174.75430297851562,203,222,237,222
2025-05-20 23:05:57.900000,900,584,168.92312622070312,174.08990478515625,203,222,236,222
2025-05-20 23:05:57.933333,900,584,171.36605834960938,175.59202575683594,203,222,236,222
2025-05-20 23:05:57.966667,900,584,167.8323974609375,173.5365447998047,203,222,236,222
2025-05-20 23:05:58.000000,900,584,169.9414520263672,175.7081298828125,203,222,236,222
2025-05-20 23:05:58.033333,900,584,169.30609130859375,174.45840454101562,203,222,236,222
2025-05-20 23:05:58.066667,900,584,170.00265502929688,175.25997924804688,203,222,236,223
2025-05-20 23:05:58.100000,900,584,169.1984405517578,174.7520751953125,203,222,236,223
2025-05-20 23:05:58.133333,900,584,168.13697814941406,174.4424591064453,203,222,236,222
2025-05-20 23:05:58.166667,900,584,168.76779174804688,173.79779052734375,203,222,236,222
2025-05-20 23:05:58.200000,900,584,163.12893676757812,171.47886657714844,203,222,236,222
2025-05-20 23:05:58.233333,900,584,169.81158447265625,173.5302276611328,203,221,236,222
2025-05-20 23:05:58.266667,900,584,164.9239959716797,180.6273956298828,203,226,237,227
2025-05-20 23:05:59.733333,1440,584,157.90281677246094,254.7333984375,199,260,235,261
2025-05-20 23:05:59.766667,1440,584,158.80850219726562,255.49822998046875,199,260,235,261
2025-05-20 23:05:59.800000,1440,584,162.54901123046875,253.75540161132812,199,260,235,261
2025-05-20 23:05:59.833333,1440,584,159.015380859375,256.6910095214844,198,260,235,260
2025-05-20 23:05:59.866667,1440,584,158.83251953125,256.5199279785156,198,260,235,260
2025-05-20 23:05:59.900000,1440,584,162.0194854736328,253.32122802734375,198,260,235,260
2025-05-20 23:05:59.933333,1440,584,157.48472595214844,257.3335266113281,199,259,235,260
2025-05-20 23:05:59.966667,1440,584,161.0391387939453,252.84364318847656,199,259,235,260
2025-05-20 23:06:00.000000,1440,584,161.91519165039062,253.00074768066406,199,259,235,260
2025-05-20 23:06:00.033333,1440,584,160.1820526123047,255.1647491455078,199,259,235,260
2025-05-20 23:06:00.066667,1440,584,163.28475952148438,251.72412109375,199,259,235,260
2025-05-20 23:06:00.100000,1440,584,160.27964782714844,251.6453857421875,199,259,235,260
2025-05-20 23:06:00.133333,1440,584,164.93740844726562,250.7183380126953,198,259,235,260
2025-05-20 23:06:00.166667,1440,584,160.0536346435547,255.51724243164062,198,259,235,260
2025-05-20 23:06:00.200000,1440,584,161.7529296875,251.91575622558594,199,259,235,260
2025-05-20 23:06:00.233333,1440,584,158.6614227294922,255.83448791503906,199,259,235,260
2025-05-20 23:06:00.266667,1440,584,162.68161010742188,251.0591583251953,199,259,235,260
2025-05-20 23:06:00.733333,360,935,162.67140197753906,254.00196838378906,199,259,235,259
2025-05-20 23:06:00.766667,360,935,163.25119018554688,249.750732421875,199,259,235,259
2025-05-20 23:06:00.800000,360,935,162.35150146484375,251.96786499023438,199,259,235,259
2025-05-20 23:06:00.833333,360,935,156.24468994140625,251.8057098388672,198,259,235,259
2025-05-20 23:06:00.866667,360,935,157.9995880126953,255.65213012695312,199,259,235,259
2025-05-20 23:06:00.900000,360,935,162.52883911132812,225.39907836914062,203,246,239,246
2025-05-20 23:06:00.933333,360,935,181.4811248779297,181.49298095703125,212,226,246,228
2025-05-20 23:06:00.966667,360,935,179.24009704589844,179.30575561523438,211,226,246,227
2025-05-20 23:06:01.000000,360,935,181.40322875976562,180.44064331054688,211,225,246,226
2025-05-20 23:06:01.033333,360,935,180.71971130371094,179.48658752441406,211,225,245,225
2025-05-20 23:06:01.066667,360,935,179.78451538085938,177.83274841308594,211,224,245,225
2025-05-20 23:06:01.100000,360,935,177.8815460205078,177.5869598388672,211,224,245,225
