timestamp,gaze_x,gaze_y,pupil_x,pupil_y,glint1_x,glint1_y,glint2_x,glint2_y
2025-05-21 14:40:56.400000,360,233,157.29808044433594,243.58555603027344,191,282,217,280
2025-05-21 14:40:56.433333,360,233,157.1644744873047,243.73040771484375,191,282,217,279
2025-05-21 14:40:56.466667,360,233,156.72674560546875,243.4054718017578,191,282,217,279
2025-05-21 14:40:56.500000,360,233,157.12863159179688,243.02969360351562,191,282,217,280
2025-05-21 14:40:56.533333,360,233,156.76406860351562,243.28224182128906,191,282,217,280
2025-05-21 14:40:56.566667,360,233,156.34487915039062,243.62216186523438,191,282,217,280
2025-05-21 14:40:56.600000,360,233,156.66448974609375,243.20054626464844,191,282,217,279
2025-05-21 14:40:56.633333,360,233,156.88348388671875,242.85000610351562,192,282,217,279
2025-05-21 14:40:56.666667,360,233,156.9239501953125,243.11097717285156,191,282,217,279
2025-05-21 14:40:56.700000,360,233,156.0446319580078,243.0084228515625,191,282,217,279
2025-05-21 14:40:56.733333,360,233,156.58441162109375,243.2461700439453,191,282,217,279
2025-05-21 14:40:56.766667,360,233,156.39480590820312,243.42103576660156,191,282,218,279
2025-05-21 14:40:56.800000,360,233,157.01840209960938,243.63800048828125,191,282,217,279
2025-05-21 14:40:56.833333,360,233,156.8981475830078,243.95196533203125,191,282,217,280
2025-05-21 14:40:56.866667,360,233,156.7133026123047,243.9326171875,191,282,217,280
2025-05-21 14:40:56.900000,360,233,156.91998291015625,243.58859252929688,191,282,217,280
2025-05-21 14:40:56.933333,360,233,157.1400909423828,243.73170471191406,191,282,218,280
2025-05-21 14:40:56.966667,360,233,157.07752990722656,243.97251892089844,192,282,217,280
2025-05-21 14:40:59.033333,1440,233,146.82264709472656,310.7088623046875,189,320,221,320
2025-05-21 14:40:59.066667,1440,233,151.59266662597656,312.4262390136719,188,320,221,320
2025-05-21 14:40:59.100000,1440,233,141.77532958984375,313.4360046386719,188,320,221,319
2025-05-21 14:40:59.133333,1440,233,150.84524536132812,311.4065246582031,188,320,220,319
2025-05-21 14:40:59.166667,1440,233,136.7351531982422,312.0785827636719,188,319,220,319
2025-05-21 14:40:59.200000,1440,233,149.90115356445312,310.37353515625,188,319,221,319
2025-05-21 14:40:59.233333,1440,233,150.37338256835938,310.5159606933594,188,319,220,319
2025-05-21 14:40:59.266667,1440,233,151.66152954101562,311.4033508300781,188,319,220,319
2025-05-21 14:40:59.300000,1440,233,151.34136962890625,312.3153076171875,188,320,220,319
2025-05-21 14:40:59.333333,1440,233,150.92059326171875,312.2955627441406,188,320,220,320
2025-05-21 14:40:59.366667,1440,233,151.3596649169922,312.0887756347656,188,320,220,319
2025-05-21 14:40:59.400000,1440,233,151.19686889648438,311.9028625488281,188,320,220,319
2025-05-21 14:40:59.433333,1440,233,150.9859161376953,311.9175720214844,188,320,220,319
2025-05-21 14:40:59.466667,1440,233,151.26829528808594,312.073486328125,188,320,220,319
2025-05-21 14:40:59.500000,1440,233,147.43856811523438,310.16827392578125,187,320,220,319
2025-05-21 14:40:59.533333,1440,233,149.00387573242188,311.2269287109375,187,319,220,319
2025-05-21 14:40:59.566667,1440,233,151.38824462890625,311.1517028808594,187,320,220,319
2025-05-21 14:40:59.600000,1440,233,150.55845642089844,311.1110534667969,187,319,220,319
2025-05-21 14:40:59.633333,1440,233,144.29713439941406,310.8647155761719,187,319,220,318
2025-05-21 14:40:59.666667,1440,233,141.57765197753906,310.6167297363281,187,319,220,318
2025-05-21 14:40:59.700000,1440,233,150.83470153808594,310.6393127441406,187,319,220,318
2025-05-21 14:40:59.733333,1440,233,144.01901245117188,309.2428283691406,187,319,220,318
2025-05-21 14:40:59.766667,1440,233,150.7368621826172,310.4291076660156,187,319,220,318
2025-05-21 14:40:59.800000,1440,233,149.81138610839844,310.4547424316406,187,319,220,318
2025-05-21 14:40:59.833333,1440,233,150.888671875,310.7601318359375,187,319,220,318
2025-05-21 14:40:59.866667,1440,233,134.56640625,312.3519592285156,187,319,220,318
2025-05-21 14:40:59.900000,1440,233,149.7720489501953,310.2492980957031,187,319,220,318
